Feature ID	Taxon	Consensus
009204e068b5b407b77e62b0b9171f05	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	1.0
009432745ee8870cce82546a42f18a32	Unassigned	1.0
00953f7c428c0bb8002d360ac9bb3377	Unassigned	1.0
00972e5356991d8a5e295363b9245d31	Unassigned	1.0
00976c3d6418dfce1a4504ba18a291b0	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.9
009adcfc30c85a1ead01fab1c3fc8b5c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	1.0
009dcaf0ea66eeaadfdf5cdb434dd87c	Unassigned	1.0
009fd380ab60bb2001b89f0bdbb4d8b3	Eukaryota;TSAR;Stramenopiles;Gyrista;Hyphochytriomyceta;Hyphochytriales;Hyphochrytriaceae;Hyphochytrium	1.0
00a68bd86d278ec7675a302de6df2968	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_1;Acantharea_1_X;Acantharea_1_XX;Acantharea_1_XX_sp.;	1.0
00a7368c3fed6b748c4aed47ccd7d169	Unassigned	1.0
00a9d7e8e9b6c0050939ce2ff94d1a3c	Unassigned	1.0
00ab857f6bbcbc754693372e0e2c7095	Unassigned	1.0
00ad1f19a7e8ca2f6bf23db7d462018a	Eukaryota;Obazoa;Apusomonada;Apusomonada_X;Apusomonadidae;Apusomonadidae_Group-1;Apusomonadidae_Group-1_X;Apusomonadidae_Group-1_XX;Apusomonadidae_Group-1_XX_sp.;	1.0
00ad37467a9e898a42bed4fc454acca2	Unassigned	1.0
00b3dc9800ceb1d0879c260bde96ec50	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria;Astrosphaeridae;Heliosphaera;Heliosphaera_sp.;	1.0
00b579710cb7681f787129d475c2e066	Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida	1.0
